incident_id,No,Type,Status,Age Group,Gender
505977,0,Victim,Killed,Adult 18+,Male
505977,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505342,0,Victim,Injured,Adult 18+,Male
505342,1,Victim,Injured,Adult 18+,Female
505490,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506022,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505728,0,Victim,Unharmed,Adult 18+,Male
505728,1,Victim,Unharmed,Adult 18+,Female
505728,2,Subject-Suspect,Unharmed,Adult 18+,Male
505220,0,Victim,Injured,Child 0-11,Female
505026,0,Victim,Injured,Adult 18+,Male
505139,0,Victim,Injured,Adult 18+,Male
505086,0,Victim,Unharmed,Adult 18+,Male
505086,1,Subject-Suspect,Unharmed,Adult 18+,Male
505086,2,Subject-Suspect,Unharmed,Adult 18+,Female
505134,0,Victim,Killed,Adult 18+,Male
744496,0,Victim,Killed,Adult 18+,Male
744496,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
744496,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505003,0,Victim,Injured,Adult 18+,Male
505003,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
505003,2,Subject-Suspect,Unharmed,Adult 18+,Male
505129,0,Victim,Injured,Adult 18+,Male
504879,0,Victim,,,
504879,1,Victim,Injured,Adult 18+,Female
504879,2,Victim,Injured,Adult 18+,Female
504879,3,Victim,Injured,Adult 18+,Male
504879,4,Subject-Suspect,Killed,Adult 18+,Male
504879,5,Subject-Suspect,Unharmed,Adult 18+,Male
505709,0,Victim,Injured,Adult 18+,Male
505709,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
506322,0,Victim,"Unharmed, Arrested",Adult 18+,Male
506322,1,Subject-Suspect,Injured,Adult 18+,Male
505826,0,Victim,Killed,Adult 18+,Male
505826,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505184,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505184,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505254,0,Victim,Killed,Adult 18+,Male
505254,1,Victim,Killed,Adult 18+,Male
505254,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506105,0,Victim,Killed,Adult 18+,Male
533518,0,Victim,Injured,Adult 18+,Male
533518,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505598,0,Victim,Unharmed,Adult 18+,Female
505598,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505895,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505532,0,Victim,Unharmed,Adult 18+,Male
505532,1,Victim,Unharmed,Adult 18+,Male
505532,2,Subject-Suspect,Unharmed,Adult 18+,Male
505547,0,Victim,Unharmed,Adult 18+,Male
505547,1,Subject-Suspect,Killed,Adult 18+,Male
505555,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
513062,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505042,0,Victim,Injured,Teen 12-17,Male
505042,1,Victim,Injured,Adult 18+,Female
505008,0,Victim,Killed,Adult 18+,Female
505008,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
504923,0,Victim,Killed,Adult 18+,Male
506052,0,Victim,Killed,Adult 18+,Female
506052,1,Subject-Suspect,Arrested,Adult 18+,Male
505040,0,Victim,Injured,Adult 18+,Male
505040,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505592,0,Victim,Killed,Adult 18+,Male
505592,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505592,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505565,0,Victim,Injured,Adult 18+,Male
505737,0,Victim,Injured,Adult 18+,Male
505737,1,Victim,Unharmed,Adult 18+,Female
505737,2,Subject-Suspect,Unharmed,Adult 18+,Male
505715,0,Victim,Killed,Adult 18+,Male
505715,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506271,0,Victim,Killed,Adult 18+,Male
509214,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506920,0,Victim,Injured,Adult 18+,Male
505785,0,Victim,Injured,Adult 18+,Female
505785,1,Subject-Suspect,"Unharmed, Arrested",,
505785,2,Subject-Suspect,"Unharmed, Arrested",,
505785,3,Subject-Suspect,"Unharmed, Arrested",,
505785,4,Subject-Suspect,"Unharmed, Arrested",,
505903,0,Victim,Injured,Adult 18+,Male
505791,0,Victim,Injured,Adult 18+,Male
505712,0,Subject-Suspect,Injured,Adult 18+,Male
505712,1,Victim,Unharmed,Adult 18+,Male
505773,0,Victim,Killed,Adult 18+,Female
505773,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
654553,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
654553,1,Victim,Unharmed,Adult 18+,Male
654553,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
654553,3,Subject-Suspect,Unharmed,Adult 18+,Female
508786,0,Victim,Unharmed,Teen 12-17,Male
508786,1,Subject-Suspect,Unharmed,Teen 12-17,Male
506286,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506286,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506286,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
506286,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506286,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505842,0,Victim,Injured,Adult 18+,Male
505842,1,Victim,Injured,Adult 18+,Male
505842,2,Subject-Suspect,Arrested,,
505846,0,Victim,Injured,Adult 18+,Male
505846,1,Victim,Injured,Adult 18+,Female
505846,2,Subject-Suspect,Unharmed,,
505890,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505701,0,Victim,Unharmed,Adult 18+,Male
505701,1,Subject-Suspect,Unharmed,Adult 18+,Male
506395,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506395,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506415,0,Victim,Killed,Adult 18+,Female
506415,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505335,0,Victim,Killed,Adult 18+,Male
511357,0,Victim,Injured,Adult 18+,Male
511357,1,Subject-Suspect,Unharmed,Adult 18+,Male
506174,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506174,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506174,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506718,0,Victim,Injured,Adult 18+,Male
506718,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
506412,0,Victim,Unharmed,Adult 18+,Male
506412,1,Subject-Suspect,Injured,Adult 18+,Male
506955,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506955,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506003,0,Victim,Killed,Adult 18+,Male
506003,1,Victim,Injured,Adult 18+,Male
506112,0,Victim,Killed,Adult 18+,Female
506112,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
510159,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507108,0,Victim,Injured,Adult 18+,Male
506078,0,Victim,Injured,Adult 18+,Female
506078,1,Subject-Suspect,Unharmed,,Male
506041,0,Victim,Killed,Adult 18+,Female
506076,0,Victim,Injured,Adult 18+,Male
507093,0,Victim,Killed,Adult 18+,Male
507093,1,Subject-Suspect,Unharmed,,Male
507093,2,Subject-Suspect,Unharmed,,Male
506068,0,Subject-Suspect,Unharmed,Adult 18+,Male
506057,0,Victim,Injured,Adult 18+,
506057,1,Victim,Injured,Adult 18+,
506057,2,Subject-Suspect,Unharmed,,Male
506057,3,Subject-Suspect,Unharmed,,Male
506057,4,Subject-Suspect,Unharmed,,Male
506057,5,Subject-Suspect,Unharmed,,Male
506057,6,Subject-Suspect,Unharmed,,Male
506057,7,Subject-Suspect,Unharmed,,Male
505912,0,Victim,Injured,Adult 18+,Male
505912,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505543,0,Subject-Suspect,"Killed, Arrested",Adult 18+,Male
506044,0,Victim,Injured,Adult 18+,Male
506038,0,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
506038,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505523,0,Subject-Suspect,Injured,Adult 18+,Male
506194,0,Victim,Unharmed,Adult 18+,Female
506194,1,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
506528,0,Subject-Suspect,Unharmed,Adult 18+,Male
506015,0,Victim,Unharmed,Adult 18+,Male
506015,1,Subject-Suspect,Unharmed,Adult 18+,Male
506015,2,Subject-Suspect,Unharmed,Adult 18+,Male
509447,0,Victim,Injured,Adult 18+,Male
509447,1,Subject-Suspect,Arrested,Adult 18+,Female
505855,0,Victim,Killed,Adult 18+,Male
505855,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507046,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505604,0,Victim,Injured,Adult 18+,Male
505806,0,Victim,Injured,Adult 18+,Male
506335,0,Victim,Killed,Adult 18+,Female
510319,0,Victim,Injured,Adult 18+,
510319,1,Subject-Suspect,Killed,Adult 18+,Male
505866,0,Victim,Killed,Adult 18+,Male
505866,1,Subject-Suspect,Unharmed,Adult 18+,Male
506233,0,Victim,Injured,Adult 18+,Male
506233,1,Subject-Suspect,Unharmed,,Male
505822,0,Victim,Killed,Teen 12-17,Male
506307,0,Victim,"Unharmed, Arrested",Adult 18+,Male
506307,1,Subject-Suspect,Unharmed,,
509454,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505569,0,Victim,Killed,Adult 18+,Male
506715,0,Victim,Injured,Adult 18+,Male
505959,0,Victim,Injured,Adult 18+,Male
506571,0,Victim,Killed,Teen 12-17,Male
506530,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505392,0,Victim,Injured,Adult 18+,Male
505386,0,Victim,Injured,,Female
505386,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505975,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505967,0,Subject-Suspect,Unharmed,Teen 12-17,Male
505967,1,Subject-Suspect,Unharmed,Teen 12-17,Male
506638,0,Victim,,Adult 18+,Male
506638,1,Subject-Suspect,,Adult 18+,Male
506638,2,Subject-Suspect,Killed,Adult 18+,Male
505955,0,Victim,Injured,Adult 18+,Male
512108,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
506990,0,Victim,Unharmed,Adult 18+,Male
506990,1,Subject-Suspect,Unharmed,Adult 18+,Male
506990,2,Subject-Suspect,Unharmed,Adult 18+,Male
505937,0,Victim,Injured,Teen 12-17,Female
505933,0,Victim,Killed,Adult 18+,Female
505933,1,Victim,Killed,Adult 18+,Female
505973,0,Victim,Killed,Adult 18+,Male
505930,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505930,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
505923,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505908,0,Victim,Injured,Adult 18+,Female
506031,0,Victim,Injured,Adult 18+,Male
506942,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506942,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Female
687349,0,Victim,"Unharmed, Arrested",Adult 18+,Male
687349,1,Subject-Suspect,Killed,Adult 18+,Male
505824,0,Victim,Injured,Teen 12-17,Male
506884,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506884,1,Victim,Unharmed,Adult 18+,Female
505948,0,Victim,Injured,Adult 18+,Male
515360,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505289,0,Victim,Injured,Teen 12-17,Male
505289,1,Subject-Suspect,Unharmed,,
506146,0,Victim,Killed,Adult 18+,Male
506146,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506584,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506584,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505950,0,Victim,Injured,Adult 18+,Male
505950,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
510066,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505694,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505692,0,Victim,Killed,Adult 18+,Male
506182,0,Victim,Injured,Adult 18+,Male
505637,0,Victim,Injured,Adult 18+,Male
505637,1,Victim,Injured,Adult 18+,Male
505616,0,Victim,Killed,Adult 18+,Female
505616,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505667,0,Victim,Injured,Adult 18+,Male
506148,0,Victim,Killed,Adult 18+,Male
506162,0,Subject-Suspect,Arrested,Adult 18+,Male
506502,0,Victim,Injured,Adult 18+,
506502,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
509552,0,Victim,Unharmed,Adult 18+,Male
509552,1,Subject-Suspect,Unharmed,Adult 18+,Male
509552,2,Subject-Suspect,Unharmed,Adult 18+,Male
507194,0,Victim,Injured,Adult 18+,Male
505405,0,Victim,Killed,Adult 18+,Male
505405,1,Subject-Suspect,Unharmed,Adult 18+,Male
506124,0,Victim,Injured,Adult 18+,Male
506124,1,Victim,Injured,Adult 18+,Female
506124,2,Subject-Suspect,Unharmed,Adult 18+,Male
505905,0,Victim,Killed,Adult 18+,Female
505905,1,Victim,Killed,Teen 12-17,Female
510275,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505696,0,Victim,Injured,Adult 18+,Male
506142,0,Victim,Injured,Adult 18+,Male
506789,0,Victim,Injured,Adult 18+,Male
506822,0,Subject-Suspect,Unharmed,Adult 18+,Male
506822,1,Subject-Suspect,Unharmed,Adult 18+,Male
506216,0,Victim,Unharmed,Adult 18+,Male
506216,1,Subject-Suspect,Killed,Adult 18+,Male
506228,0,Victim,Injured,Adult 18+,Male
506228,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
508003,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506225,0,Victim,Killed,Adult 18+,Male
506225,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506196,0,Victim,Killed,Adult 18+,Male
506026,0,Victim,Injured,Adult 18+,Male
506026,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,6,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,7,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,8,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,9,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,10,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,11,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,12,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,13,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506238,14,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507057,0,Victim,Killed,Adult 18+,Male
507902,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505892,0,Victim,Unharmed,Adult 18+,Male
556926,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
556926,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506432,0,Victim,Injured,Adult 18+,Male
506430,0,Victim,Injured,Teen 12-17,Male
508852,0,Victim,Killed,Adult 18+,Male
505965,0,Victim,Killed,Adult 18+,Male
505965,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509909,0,Victim,Killed,Adult 18+,Male
509909,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509909,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506420,0,Victim,Injured,Adult 18+,Male
506420,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506418,0,Victim,Killed,Teen 12-17,Male
509343,0,Victim,Unharmed,Adult 18+,Male
509343,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506406,0,Victim,Killed,Adult 18+,Male
506406,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506404,0,Victim,Injured,Child 0-11,Male
506400,0,Victim,Unharmed,Adult 18+,Male
506400,1,Subject-Suspect,Injured,Adult 18+,Male
506400,2,Subject-Suspect,Unharmed,Adult 18+,Male
506904,0,Victim,Unharmed,Teen 12-17,Male
506904,1,Victim,Unharmed,Teen 12-17,Female
506904,2,Subject-Suspect,Unharmed,Adult 18+,Male
507283,0,Subject-Suspect,Killed,Adult 18+,Male
506035,0,Subject-Suspect,Killed,Adult 18+,Male
506464,0,Victim,"Unharmed, Arrested",Teen 12-17,Male
506464,1,Subject-Suspect,Killed,,Male
506854,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506428,0,Victim,Killed,Adult 18+,Male
506428,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506861,0,Victim,Killed,Adult 18+,Male
506861,1,Subject-Suspect,Unharmed,,
506170,0,Subject-Suspect,Arrested,Adult 18+,Male
545200,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506140,0,Subject-Suspect,Arrested,Teen 12-17,Male
506138,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507172,0,Victim,Killed,Adult 18+,Male
507172,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507172,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506702,0,Victim,Killed,Adult 18+,Female
506702,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506120,0,Victim,Injured,Adult 18+,Male
506172,0,Victim,Killed,Adult 18+,Male
506179,0,Victim,Injured,Adult 18+,Male
508368,0,Victim,Unharmed,Adult 18+,Female
508368,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506108,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506735,0,Victim,Killed,Adult 18+,Male
506728,0,Victim,Injured,Adult 18+,Male
517900,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
505987,0,Victim,Injured,Adult 18+,Male
505987,1,Victim,Injured,Adult 18+,Male
505987,2,Subject-Suspect,Unharmed,Adult 18+,Male
506874,0,Victim,Injured,Adult 18+,Female
506874,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506874,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
506872,0,Victim,Killed,Adult 18+,Male
506236,0,Victim,Killed,Adult 18+,Male
506236,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506236,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506236,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
508013,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506391,0,Victim,Injured,Adult 18+,Male
506485,0,Victim,Killed,Adult 18+,Female
506385,0,Victim,Injured,Adult 18+,Male
506385,1,Subject-Suspect,Unharmed,,Male
506545,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506513,0,Victim,Unharmed,Adult 18+,Male
506513,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506553,0,Subject-Suspect,Killed,Adult 18+,Male
506317,0,Victim,Injured,Adult 18+,Male
506317,1,Subject-Suspect,Unharmed,Adult 18+,Male
515040,0,Victim,Injured,Adult 18+,Male
515040,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507072,0,Victim,Injured,Adult 18+,Male
507072,1,Victim,Injured,Teen 12-17,Male
507072,2,Victim,Injured,Adult 18+,Male
506349,0,Victim,Unharmed,Adult 18+,Male
506349,1,Subject-Suspect,Killed,Adult 18+,Male
506479,0,Victim,"Unharmed, Arrested",Adult 18+,Male
506479,1,Subject-Suspect,Injured,,Male
505897,0,Subject-Suspect,Unharmed,Adult 18+,Male
505927,0,Victim,Injured,Adult 18+,Male
505927,1,Subject-Suspect,Unharmed,,Male
505946,0,Victim,Injured,Adult 18+,Male
507551,0,Victim,Injured,Adult 18+,Male
505871,0,Victim,"Unharmed, Arrested",Adult 18+,Male
505871,1,Victim,Unharmed,Adult 18+,Female
505871,2,Victim,Unharmed,Adult 18+,Female
505871,3,Victim,Unharmed,Adult 18+,Female
505871,4,Subject-Suspect,Unharmed,Adult 18+,Female
506974,0,Victim,Injured,Adult 18+,Male
507523,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506457,0,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
506968,0,Victim,Injured,Adult 18+,Male
507506,0,Victim,Injured,Adult 18+,Male
507506,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
544091,0,Victim,Injured,Adult 18+,Male
506467,0,Victim,Killed,Child 0-11,Male
506467,1,Subject-Suspect,,Adult 18+,Male
507479,0,Victim,Killed,Adult 18+,Male
507479,1,Subject-Suspect,"Unharmed, Arrested",,
507479,2,Subject-Suspect,"Unharmed, Arrested",,
506442,0,Victim,Injured,Adult 18+,Male
506442,1,Subject-Suspect,Unharmed,,
506388,0,Victim,Injured,Adult 18+,
506388,1,Subject-Suspect,Unharmed,Adult 18+,Male
506434,0,Victim,Injured,Adult 18+,Male
506909,0,Victim,Unharmed,Adult 18+,Female
506909,1,Victim,Unharmed,Adult 18+,Male
506909,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506310,0,Subject-Suspect,Arrested,Adult 18+,Female
506310,1,Subject-Suspect,Arrested,Adult 18+,Male
507043,0,Victim,Killed,Adult 18+,Male
507043,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
589072,0,Victim,Killed,Child 0-11,Male
506153,0,Victim,Injured,Adult 18+,Male
508911,0,Victim,Injured,Adult 18+,Male
504405,0,Victim,Injured,Adult 18+,Male
504405,1,Victim,Injured,Adult 18+,Male
504405,2,Subject-Suspect,Killed,Adult 18+,Male
506377,0,Victim,Killed,Adult 18+,Male
506381,0,Victim,Injured,Teen 12-17,Male
506381,1,Subject-Suspect,Unharmed,,Male
506379,0,Victim,Injured,Adult 18+,Male
509291,0,Victim,Killed,Adult 18+,Male
509291,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
511200,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
508615,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
508615,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506660,0,Victim,Injured,Adult 18+,Female
506660,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506699,0,Victim,Unharmed,Adult 18+,Male
506520,0,Victim,Killed,Adult 18+,Male
506520,1,Subject-Suspect,Unharmed,Adult 18+,Male
507100,0,Victim,Injured,Adult 18+,Female
507100,1,Victim,Injured,Adult 18+,Male
507100,2,Victim,Injured,Adult 18+,Male
507100,3,Victim,Injured,Adult 18+,Male
507100,4,Subject-Suspect,Unharmed,,Male
507100,5,Subject-Suspect,Unharmed,,Male
507100,6,Subject-Suspect,Unharmed,,Male
507039,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506582,0,Victim,Injured,Adult 18+,Male
507661,0,Subject-Suspect,Unharmed,Adult 18+,Male
506591,0,Victim,Injured,Adult 18+,Male
506591,1,Subject-Suspect,Unharmed,,Male
506591,2,Subject-Suspect,Unharmed,,Male
507035,0,Victim,Injured,Adult 18+,Female
506081,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507063,0,Victim,Killed,Teen 12-17,Male
507063,1,Victim,Injured,Adult 18+,Male
507063,2,Victim,Injured,Adult 18+,Male
512766,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
512766,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507082,0,Victim,Killed,Adult 18+,Male
507098,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506769,0,Subject-Suspect,Unharmed,Adult 18+,Female
507196,0,Victim,Injured,Adult 18+,Male
507196,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507808,0,Victim,Injured,Adult 18+,Male
507488,0,Victim,Killed,Adult 18+,Male
507488,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506753,0,Victim,Injured,Child 0-11,Male
506840,0,Victim,Killed,Adult 18+,Male
506840,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506840,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
510287,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509620,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509616,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509616,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509616,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509611,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507792,0,Victim,Injured,Teen 12-17,Male
510283,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509285,0,Victim,Injured,Adult 18+,Male
509285,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509630,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509630,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
509630,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
511282,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507061,0,Victim,Injured,Adult 18+,Male
508782,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507813,0,Victim,Injured,Adult 18+,Female
507813,1,Subject-Suspect,Unharmed,Adult 18+,Male
507180,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507180,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
507396,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507396,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
507416,0,Victim,Injured,Adult 18+,Male
507416,1,Victim,Injured,Adult 18+,Male
506890,0,Victim,Unharmed,Adult 18+,Female
506890,1,Victim,Unharmed,Child 0-11,Female
506890,2,Victim,Unharmed,Child 0-11,Female
506890,3,Victim,,Child 0-11,Male
506890,4,Subject-Suspect,Unharmed,Adult 18+,Male
508034,0,Victim,Injured,Adult 18+,Male
508034,1,Subject-Suspect,Unharmed,Adult 18+,Male
506960,0,Victim,Injured,Teen 12-17,Male
506960,1,Subject-Suspect,Unharmed,Teen 12-17,Male
508047,0,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
506933,0,Victim,Unharmed,Adult 18+,Male
506933,1,Subject-Suspect,Injured,,Male
745282,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
508054,0,Victim,Injured,Adult 18+,Male
508054,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
506940,0,Victim,Injured,Adult 18+,Female
514754,0,Victim,Unharmed,Adult 18+,Male
514754,1,Subject-Suspect,Killed,Adult 18+,Male
506755,0,Victim,Injured,Adult 18+,Male
506755,1,Subject-Suspect,Unharmed,Adult 18+,Male
515022,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507054,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
507054,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
