incident_id,No,Type,Status,Age Group,Gender
127320,2,Subject-Suspect,Unharmed,Adult 18+,Male
127320,3,Subject-Suspect,Unharmed,Adult 18+,Male
126178,0,Victim,Killed,Adult 18+,Male
126178,1,Victim,Injured,Adult 18+,Male
126178,2,Victim,Unharmed,Adult 18+,Male
126178,3,Subject-Suspect,Unharmed,Adult 18+,Male
127051,0,Victim,Killed,Adult 18+,Male
127051,1,Subject-Suspect,Unharmed,Adult 18+,Male
126657,0,Victim,Unharmed,Adult 18+,Female
126657,1,Subject-Suspect,Unharmed,Adult 18+,Male
126657,2,Subject-Suspect,Unharmed,Adult 18+,Male
131748,0,Subject-Suspect,Unharmed,Adult 18+,Male
224921,0,Victim,Injured,Adult 18+,Male
126581,0,Subject-Suspect,Unharmed,Teen 12-17,Male
163504,0,Victim,Injured,Adult 18+,Male
163504,1,Subject-Suspect,Unharmed,Adult 18+,Male
163504,2,Subject-Suspect,Unharmed,Adult 18+,Female
128109,0,Victim,Injured,Adult 18+,Male
128109,1,Victim,Unharmed,Adult 18+,Female
128109,2,Subject-Suspect,Unharmed,Adult 18+,Male
128109,3,Subject-Suspect,Unharmed,Adult 18+,Male
127106,0,Subject-Suspect,Unharmed,Adult 18+,Male
131666,0,Subject-Suspect,Unharmed,Adult 18+,Male
126386,0,Victim,Injured,Adult 18+,Male
126996,0,Victim,Unharmed,Adult 18+,Female
126996,1,Subject-Suspect,Unharmed,Adult 18+,Male
126232,0,Subject-Suspect,Unharmed,Adult 18+,Male
126232,1,Subject-Suspect,Unharmed,Adult 18+,Male
127741,0,Victim,Injured,Adult 18+,Male
127741,1,Victim,Injured,Adult 18+,Male
224936,0,Victim,Unharmed,Adult 18+,Male
127685,0,Subject-Suspect,Unharmed,Adult 18+,Male
126376,0,Victim,Killed,Adult 18+,Female
126376,1,Subject-Suspect,Killed,Adult 18+,Male
224928,0,Victim,Injured,Adult 18+,Male
126991,0,Subject-Suspect,Unharmed,Adult 18+,Male
126384,0,Victim,Injured,Adult 18+,Male
126384,1,Subject-Suspect,Killed,Adult 18+,Female
126827,0,Victim,Injured,Adult 18+,Male
131021,0,Subject-Suspect,Unharmed,Adult 18+,Female
126762,0,Victim,Injured,Adult 18+,Male
126762,1,Subject-Suspect,Unharmed,Adult 18+,Male
126762,2,Subject-Suspect,Unharmed,Adult 18+,Male
126146,0,Victim,Injured,Adult 18+,Female
126146,1,Subject-Suspect,Unharmed,,Male
127309,0,Victim,Killed,Adult 18+,Male
126611,0,Subject-Suspect,Injured,Adult 18+,Male
126103,0,Victim,Killed,Adult 18+,Female
126103,1,Subject-Suspect,Unharmed,Child 0-11,Male
126151,0,Victim,Unharmed,Adult 18+,Female
126151,1,Subject-Suspect,Unharmed,Adult 18+,Male
127315,0,Subject-Suspect,Unharmed,Adult 18+,Male
126615,0,Victim,Injured,Adult 18+,Male
126615,1,Subject-Suspect,Unharmed,Adult 18+,Female
131420,0,Victim,Injured,Adult 18+,Male
126156,0,Subject-Suspect,Unharmed,Adult 18+,Male
127575,0,Victim,Killed,Adult 18+,Male
126948,0,Victim,Killed,Adult 18+,Male
126948,1,Subject-Suspect,Unharmed,Adult 18+,Female
198900,0,Victim,Killed,Adult 18+,Female
198900,1,Subject-Suspect,Killed,Adult 18+,Male
126341,0,Victim,Killed,Adult 18+,Male
127589,0,Victim,Killed,Adult 18+,Male
127589,1,Subject-Suspect,Unharmed,Adult 18+,Male
126966,0,Victim,Killed,Adult 18+,Male
224867,0,Victim,Injured,Adult 18+,Male
126352,0,Victim,Injured,Adult 18+,Male
127743,0,Victim,Injured,Adult 18+,Male
126397,0,Victim,Injured,Teen 12-17,Male
126397,1,Subject-Suspect,Unharmed,,
126397,2,Subject-Suspect,Unharmed,,
127346,0,Victim,Unharmed,Adult 18+,Male
127346,1,Subject-Suspect,Unharmed,Adult 18+,
126393,0,Victim,Killed,Teen 12-17,Male
127335,0,Victim,Unharmed,Adult 18+,Male
127335,1,Subject-Suspect,Unharmed,Adult 18+,Male
126234,0,Victim,Injured,Adult 18+,Male
127746,0,Victim,Injured,Adult 18+,Male
127746,1,Subject-Suspect,Unharmed,Adult 18+,Male
129363,0,Subject-Suspect,Unharmed,Adult 18+,Male
127197,0,Victim,Injured,Adult 18+,Male
127197,1,Victim,Unharmed,Adult 18+,Female
127197,2,Subject-Suspect,Unharmed,Adult 18+,Male
127197,3,Subject-Suspect,Unharmed,Adult 18+,Male
129116,0,Subject-Suspect,Unharmed,Teen 12-17,Male
129116,1,Subject-Suspect,Unharmed,Teen 12-17,Male
129116,2,Subject-Suspect,Unharmed,Teen 12-17,Male
126373,0,Victim,Killed,Adult 18+,Male
126607,0,Victim,Unharmed,,
126607,1,Victim,Unharmed,,
126607,2,Subject-Suspect,Unharmed,Adult 18+,Male
126607,3,Subject-Suspect,Unharmed,Teen 12-17,Male
127114,0,Subject-Suspect,Unharmed,Adult 18+,Male
126095,0,Victim,Injured,Adult 18+,Male
127293,0,Victim,Injured,Adult 18+,Male
127293,1,Victim,Injured,Child 0-11,Male
127293,2,Victim,Injured,Adult 18+,Male
127293,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
126651,0,Subject-Suspect,Unharmed,Teen 12-17,Male
129465,0,Subject-Suspect,Unharmed,Teen 12-17,Male
126449,0,Victim,Killed,Adult 18+,Male
126449,1,Victim,Injured,Adult 18+,Male
127593,0,Victim,Injured,Adult 18+,Male
127593,1,Victim,Injured,Adult 18+,Female
127593,2,Subject-Suspect,Unharmed,Adult 18+,Male
127560,0,Victim,Injured,Adult 18+,Male
127560,1,Subject-Suspect,Unharmed,Adult 18+,Female
158140,0,Victim,Unharmed,Adult 18+,Male
158140,1,Victim,Unharmed,Adult 18+,Male
158140,2,Subject-Suspect,Unharmed,Adult 18+,Male
158140,3,Subject-Suspect,Unharmed,Adult 18+,Male
126506,0,Victim,Injured,Adult 18+,Male
127076,0,Subject-Suspect,Unharmed,Adult 18+,Male
127358,0,Victim,Unharmed,Adult 18+,Female
127358,1,Subject-Suspect,Unharmed,Adult 18+,Male
126253,0,Subject-Suspect,Unharmed,Adult 18+,Male
126253,1,Subject-Suspect,Unharmed,Adult 18+,Male
127900,0,Victim,Unharmed,Adult 18+,Male
127900,1,Subject-Suspect,Unharmed,Adult 18+,Male
127355,0,Victim,Injured,Adult 18+,Male
126783,0,Victim,Unharmed,Adult 18+,Male
126783,1,Victim,Unharmed,Teen 12-17,Male
126783,2,Victim,Unharmed,Teen 12-17,Male
126783,3,Victim,Unharmed,Child 0-11,Male
126783,4,Subject-Suspect,Unharmed,Adult 18+,Male
126783,5,Subject-Suspect,Unharmed,Adult 18+,Male
126835,0,Victim,Killed,Adult 18+,Female
126835,1,Victim,Killed,Teen 12-17,Male
126835,2,Subject-Suspect,,Adult 18+,Male
126583,0,Subject-Suspect,Unharmed,Adult 18+,Male
127773,0,Victim,Injured,Adult 18+,Male
126488,0,Victim,Killed,Adult 18+,Male
126488,1,Victim,Injured,Adult 18+,Male
126488,2,Subject-Suspect,,Adult 18+,Male
126488,3,Subject-Suspect,,,Male
126488,4,Subject-Suspect,,,Male
126852,0,Victim,Injured,Adult 18+,Male
126844,0,Subject-Suspect,Unharmed,Adult 18+,Female
126844,1,Subject-Suspect,Unharmed,Adult 18+,Male
127485,0,Victim,Killed,Adult 18+,Male
127485,1,Subject-Suspect,Unharmed,Adult 18+,Male
126238,0,Subject-Suspect,Unharmed,Adult 18+,Male
126236,0,Victim,Killed,Adult 18+,Male
126037,0,Victim,Killed,Adult 18+,Male
126037,1,Subject-Suspect,Unharmed,Adult 18+,Male
126502,0,Subject-Suspect,Unharmed,Adult 18+,Male
127065,0,Victim,Unharmed,Adult 18+,
127065,1,Subject-Suspect,Unharmed,Adult 18+,Male
126020,0,Victim,Killed,Adult 18+,Female
127348,0,Victim,Injured,Adult 18+,Male
126250,0,Victim,Injured,Adult 18+,Male
126250,1,Subject-Suspect,Unharmed,Adult 18+,Male
126442,0,Subject-Suspect,Unharmed,Adult 18+,Male
126442,1,Subject-Suspect,Unharmed,Adult 18+,Male
127562,0,Victim,Injured,Adult 18+,Male
126325,0,Victim,Injured,Teen 12-17,Male
192952,0,Victim,,,
192952,1,Subject-Suspect,Unharmed,Adult 18+,Male
192952,2,Subject-Suspect,Unharmed,Adult 18+,Male
192952,3,Subject-Suspect,Unharmed,Adult 18+,Male
126931,0,Victim,Unharmed,Adult 18+,Male
127104,0,Subject-Suspect,Unharmed,Adult 18+,Male
127104,1,Subject-Suspect,Unharmed,Adult 18+,Male
126929,0,Victim,Unharmed,Adult 18+,Male
126929,1,Subject-Suspect,Unharmed,Adult 18+,Male
126297,0,Victim,Unharmed,Adult 18+,Female
126297,1,Subject-Suspect,Unharmed,Adult 18+,Male
126297,2,Subject-Suspect,Unharmed,Adult 18+,Male
126297,3,Subject-Suspect,Unharmed,Adult 18+,Male
126897,0,Subject-Suspect,Unharmed,Adult 18+,Male
127454,0,Victim,Killed,Adult 18+,Male
127454,1,Subject-Suspect,Unharmed,Adult 18+,Male
126138,0,Victim,Killed,Adult 18+,Male
126138,1,Subject-Suspect,Unharmed,Adult 18+,Male
127488,0,Subject-Suspect,Unharmed,Adult 18+,Male
127488,1,Subject-Suspect,Unharmed,Adult 18+,Male
126544,0,Subject-Suspect,Unharmed,Adult 18+,Male
126544,1,Subject-Suspect,Unharmed,Adult 18+,Male
126301,0,Victim,Killed,Adult 18+,Male
126301,1,Victim,Injured,Adult 18+,Female
126301,2,Subject-Suspect,Unharmed,Adult 18+,Male
126247,0,Subject-Suspect,Unharmed,Adult 18+,Male
127353,0,Subject-Suspect,Unharmed,Adult 18+,Male
127353,1,Subject-Suspect,Unharmed,Adult 18+,Male
127353,2,Subject-Suspect,Unharmed,Adult 18+,Male
127353,3,Subject-Suspect,Unharmed,Adult 18+,Male
128093,0,Subject-Suspect,Unharmed,Adult 18+,Male
126861,0,Subject-Suspect,Unharmed,Adult 18+,Male
127101,0,Subject-Suspect,Unharmed,Adult 18+,Male
127101,1,Subject-Suspect,Unharmed,Adult 18+,Male
128039,0,Subject-Suspect,Unharmed,Adult 18+,Male
126532,0,Victim,Injured,Adult 18+,Female
126532,1,Subject-Suspect,Unharmed,Adult 18+,Female
126067,0,Subject-Suspect,Unharmed,Adult 18+,Male
126044,0,Victim,Injured,Child 0-11,Female
128021,0,Subject-Suspect,Unharmed,Adult 18+,Male
128021,1,Subject-Suspect,Unharmed,Adult 18+,Female
126513,0,Victim,Unharmed,Adult 18+,Male
126513,1,Victim,Unharmed,Adult 18+,Male
126513,2,Subject-Suspect,Unharmed,Adult 18+,Male
126513,3,Subject-Suspect,Unharmed,Adult 18+,Male
127080,0,Subject-Suspect,Unharmed,Adult 18+,Female
126040,0,Victim,Killed,Adult 18+,Male
126040,1,Subject-Suspect,Unharmed,Adult 18+,Male
127792,0,Victim,Injured,Teen 12-17,Female
127792,1,Subject-Suspect,Unharmed,Adult 18+,Male
127792,2,Subject-Suspect,Unharmed,Adult 18+,Male
269772,0,Subject-Suspect,Unharmed,Adult 18+,Male
126596,0,Victim,Killed,Adult 18+,Male
126596,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
128225,0,Victim,Unharmed,Adult 18+,Male
128225,1,Subject-Suspect,Unharmed,Adult 18+,Male
128225,2,Subject-Suspect,Unharmed,Adult 18+,Male
126837,0,Victim,Injured,Adult 18+,Male
128165,0,Subject-Suspect,Unharmed,Adult 18+,Male
127444,0,Victim,Injured,Adult 18+,Male
127444,1,Subject-Suspect,Unharmed,Adult 18+,Male
127444,2,Subject-Suspect,Unharmed,Adult 18+,Male
127202,0,Victim,Injured,Adult 18+,Male
127202,1,Victim,Injured,Adult 18+,Male
127467,0,Victim,Killed,Adult 18+,Male
127467,1,Victim,Injured,Child 0-11,Male
127467,2,Victim,Unharmed,Child 0-11,Male
127467,3,Subject-Suspect,Unharmed,Adult 18+,Male
126504,0,Victim,Injured,Adult 18+,Female
126911,0,Victim,Killed,Adult 18+,Male
126560,0,Subject-Suspect,Unharmed,Adult 18+,Male
126560,1,Subject-Suspect,Unharmed,Adult 18+,Male
126704,0,Victim,Unharmed,Adult 18+,Female
127397,0,Subject-Suspect,Unharmed,Teen 12-17,Male
126430,0,Victim,Unharmed,Adult 18+,
126430,1,Subject-Suspect,Unharmed,Adult 18+,Male
126430,2,Subject-Suspect,Unharmed,Adult 18+,Male
126430,3,Subject-Suspect,Unharmed,Adult 18+,Male
126430,4,Subject-Suspect,Unharmed,Adult 18+,Male
127512,0,Subject-Suspect,Unharmed,Teen 12-17,Male
126645,0,Victim,Injured,Adult 18+,Male
126645,1,Subject-Suspect,Unharmed,Adult 18+,Male
126645,2,Subject-Suspect,Unharmed,Adult 18+,Male
127375,0,Victim,Killed,Child 0-11,Male
127375,1,Subject-Suspect,Unharmed,Child 0-11,Female
126572,0,Victim,Unharmed,Adult 18+,Male
126572,1,Victim,Unharmed,Adult 18+,Male
126572,2,Victim,Unharmed,Adult 18+,Female
126572,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
126572,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
126572,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
126572,6,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
126572,7,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
758870,0,Victim,Killed,,Male
758870,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
758870,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
126765,0,Victim,Killed,Adult 18+,Male
126765,1,Subject-Suspect,Unharmed,Adult 18+,Male
126989,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
126989,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
126267,0,Subject-Suspect,Unharmed,Adult 18+,Male
130738,0,Victim,Killed,Child 0-11,Male
130738,1,Subject-Suspect,Unharmed,Child 0-11,Male
126690,0,Victim,Injured,Adult 18+,Male
126690,1,Subject-Suspect,Unharmed,Adult 18+,Male
126366,0,Subject-Suspect,Unharmed,Teen 12-17,Male
128665,0,Victim,Unharmed,Teen 12-17,Male
128665,1,Victim,Unharmed,Teen 12-17,Male
128665,2,Subject-Suspect,Unharmed,Teen 12-17,Male
128665,3,Subject-Suspect,Unharmed,Teen 12-17,Male
127367,0,Victim,Injured,Adult 18+,Male
127401,0,Victim,Injured,Adult 18+,Female
127401,1,Victim,Injured,Adult 18+,Female
127401,2,Subject-Suspect,Unharmed,Adult 18+,Male
126618,0,Victim,Killed,Adult 18+,Male
126618,1,Victim,Injured,Adult 18+,Male
127120,0,Victim,Injured,Adult 18+,Male
127120,1,Subject-Suspect,Unharmed,Adult 18+,Male
127845,0,Victim,Injured,Adult 18+,Female
127845,1,Subject-Suspect,Unharmed,Adult 18+,Male
127109,0,Victim,Killed,Adult 18+,Male
127109,1,Victim,Unharmed,Adult 18+,Female
127361,0,Victim,Injured,Adult 18+,Female
127361,1,Subject-Suspect,Unharmed,Adult 18+,Male
127813,0,Victim,Injured,Adult 18+,Male
127813,1,Subject-Suspect,Unharmed,Adult 18+,Male
127084,0,Victim,Killed,Adult 18+,Female
127084,1,Subject-Suspect,Unharmed,Adult 18+,Male
127765,0,Victim,Unharmed,Adult 18+,Male
126424,0,Victim,Injured,Adult 18+,
126424,1,Subject-Suspect,Unharmed,Adult 18+,Male
126424,2,Subject-Suspect,Unharmed,Adult 18+,Male
126424,3,Subject-Suspect,Unharmed,Adult 18+,Male
126839,0,Victim,Injured,Adult 18+,Male
126419,0,Victim,Injured,Adult 18+,Male
126307,0,Victim,Killed,Adult 18+,Male
126307,1,Subject-Suspect,Unharmed,Adult 18+,Male
126602,0,Victim,Injured,Adult 18+,Male
126602,1,Victim,Injured,Adult 18+,Male
126829,0,Victim,Injured,Adult 18+,Male
132759,0,Victim,Killed,Adult 18+,Male
132759,1,Subject-Suspect,Unharmed,Adult 18+,Male
127365,0,Victim,Unharmed,Adult 18+,Male
127365,1,Subject-Suspect,Unharmed,Adult 18+,Male
127365,2,Subject-Suspect,Unharmed,Adult 18+,Male
126462,0,Victim,Injured,Adult 18+,Male
140573,0,Victim,Injured,Adult 18+,Female
140573,1,Subject-Suspect,Unharmed,Adult 18+,Male
140573,2,Subject-Suspect,Injured,,Male
140573,3,Subject-Suspect,Unharmed,Adult 18+,Male
140573,4,Subject-Suspect,Unharmed,Adult 18+,Male
140573,5,Subject-Suspect,Unharmed,Adult 18+,Male
127395,0,Subject-Suspect,Unharmed,Adult 18+,Male
127395,1,Subject-Suspect,Unharmed,Adult 18+,Female
126389,0,Subject-Suspect,Unharmed,Adult 18+,Male
126389,1,Subject-Suspect,Unharmed,Adult 18+,Male
128219,0,Subject-Suspect,Unharmed,Adult 18+,Male
126732,0,Victim,Injured,Adult 18+,Male
127240,0,Victim,Injured,Teen 12-17,Male
126371,0,Victim,Injured,Adult 18+,Male
126371,1,Subject-Suspect,Killed,Adult 18+,Male
126371,2,Subject-Suspect,Unharmed,Adult 18+,
126371,3,Subject-Suspect,Unharmed,Adult 18+,
128191,0,Subject-Suspect,Unharmed,Adult 18+,Male
126720,0,Victim,Killed,Adult 18+,Male
126720,1,Subject-Suspect,Unharmed,Adult 18+,Male
126350,0,Victim,Injured,Adult 18+,Male
126350,1,Subject-Suspect,Unharmed,Adult 18+,Male
126350,2,Subject-Suspect,Unharmed,Adult 18+,Male
126350,3,Subject-Suspect,Unharmed,Adult 18+,Male
126350,4,Subject-Suspect,Unharmed,Adult 18+,Male
133111,0,Subject-Suspect,Unharmed,Adult 18+,Male
126831,0,Victim,Injured,Adult 18+,Male
126902,0,Victim,Killed,Adult 18+,Male
126902,1,Subject-Suspect,Unharmed,Adult 18+,Male
127169,0,Victim,Injured,Adult 18+,Male
128360,0,Subject-Suspect,Unharmed,Adult 18+,Male
128075,0,Victim,Killed,Adult 18+,Male
128075,1,Subject-Suspect,Unharmed,Adult 18+,Male
126399,0,Victim,Injured,Adult 18+,Male
126737,0,Subject-Suspect,Unharmed,Adult 18+,Male
127297,0,Victim,Injured,Adult 18+,Male
126391,0,Victim,Injured,Adult 18+,Male
128695,0,Subject-Suspect,Unharmed,Adult 18+,Male
127299,0,Victim,Injured,Adult 18+,Male
126579,0,Victim,Unharmed,Adult 18+,Female
126579,1,Victim,Unharmed,Adult 18+,Female
126579,2,Subject-Suspect,Unharmed,Adult 18+,Male
127664,0,Victim,Injured,Adult 18+,Male
127664,1,Subject-Suspect,Unharmed,Adult 18+,Male
126575,0,Victim,Injured,Adult 18+,Male
126575,1,Subject-Suspect,Unharmed,Adult 18+,
127005,0,Victim,Killed,Adult 18+,Male
127005,1,Victim,Injured,Adult 18+,Male
127601,0,Victim,Injured,Adult 18+,Male
127601,1,Subject-Suspect,Unharmed,Adult 18+,Male
126739,0,Victim,Injured,Adult 18+,Male
126401,0,Victim,Injured,Adult 18+,Male
126735,0,Victim,Injured,Teen 12-17,Male
126735,1,Victim,Injured,Teen 12-17,Male
127263,0,Victim,Injured,Adult 18+,Male
128285,0,Victim,Killed,Teen 12-17,Male
126555,0,Victim,Unharmed,Adult 18+,Male
126555,1,Victim,Unharmed,Adult 18+,Female
126555,2,Subject-Suspect,Injured,Adult 18+,Male
205244,0,Victim,Killed,Adult 18+,Male
205244,1,Victim,Killed,Adult 18+,Male
126918,0,Victim,Injured,Adult 18+,Male
127518,0,Victim,Unharmed,Adult 18+,
127518,1,Subject-Suspect,Unharmed,Adult 18+,Male
126669,0,Victim,Injured,Adult 18+,Male
126669,1,Subject-Suspect,Unharmed,Adult 18+,Male
126916,0,Victim,Unharmed,Adult 18+,Female
126916,1,Subject-Suspect,Unharmed,Adult 18+,Male
127504,0,Victim,Killed,Adult 18+,Male
126913,0,Victim,Killed,Adult 18+,Male
127496,0,Victim,Injured,Adult 18+,Male
224942,0,Victim,Injured,Adult 18+,Male
126938,0,Victim,Injured,Adult 18+,Male
126541,0,Subject-Suspect,Unharmed,Adult 18+,Male
126417,0,Victim,Injured,Adult 18+,Male
127387,0,Subject-Suspect,Unharmed,Adult 18+,Male
127387,1,Subject-Suspect,Unharmed,Adult 18+,Male
126438,0,Victim,Killed,Adult 18+,Male
135910,0,Victim,Unharmed,,Male
135910,1,Subject-Suspect,,Adult 18+,Male
126869,0,Victim,Injured,Adult 18+,Male
127384,0,Subject-Suspect,Unharmed,Adult 18+,Male
127384,1,Subject-Suspect,Unharmed,Adult 18+,Male
133140,0,Victim,Killed,Adult 18+,Male
133140,1,Subject-Suspect,Unharmed,Adult 18+,Male
127199,0,Victim,Injured,Adult 18+,Female
126314,0,Victim,Injured,Adult 18+,Male
126309,0,Victim,Killed,Adult 18+,Male
127598,0,Victim,Unharmed,Adult 18+,Female
127598,1,Victim,Unharmed,Child 0-11,
127598,2,Victim,Unharmed,Child 0-11,Male
127598,3,Subject-Suspect,,Adult 18+,Male
126849,0,Victim,Injured,Adult 18+,Male
136424,0,Victim,Injured,Teen 12-17,Female
136424,1,Subject-Suspect,Unharmed,Teen 12-17,Male
128145,0,Victim,Injured,Adult 18+,Male
128145,1,Subject-Suspect,Unharmed,Adult 18+,Male
127392,0,Subject-Suspect,Unharmed,Adult 18+,Male
127392,1,Subject-Suspect,Unharmed,Adult 18+,Male
224940,0,Victim,Injured,Adult 18+,Male
126456,0,Subject-Suspect,Unharmed,Adult 18+,Male
126456,1,Subject-Suspect,Unharmed,Adult 18+,Male
126456,2,Subject-Suspect,Unharmed,Adult 18+,Female
126770,0,Victim,Killed,Adult 18+,Male
126415,0,Victim,Injured,Adult 18+,Male
126753,0,Victim,Killed,Adult 18+,Female
126753,1,Subject-Suspect,Killed,Adult 18+,Male
127340,0,Subject-Suspect,Unharmed,Adult 18+,Male
128768,0,Victim,Injured,Adult 18+,Male
128768,1,Victim,Unharmed,Adult 18+,Female
128768,2,Subject-Suspect,Unharmed,Adult 18+,Male
126744,0,Victim,Injured,Adult 18+,Male
126744,1,Subject-Suspect,Unharmed,Adult 18+,Male
126744,2,Subject-Suspect,Unharmed,Adult 18+,Male
126744,3,Subject-Suspect,Unharmed,Adult 18+,Male
127304,0,Victim,Injured,Adult 18+,Male
127304,1,Subject-Suspect,Unharmed,Adult 18+,Male
127123,0,Victim,Injured,Adult 18+,Male
126403,0,Victim,Injured,Adult 18+,Male
126409,0,Victim,Injured,Adult 18+,Male
126409,1,Subject-Suspect,Unharmed,Adult 18+,Male
126409,2,Subject-Suspect,Unharmed,Adult 18+,Male
126409,3,Subject-Suspect,Unharmed,Adult 18+,Male
126409,4,Subject-Suspect,Unharmed,Adult 18+,Male
127886,0,Subject-Suspect,Unharmed,Adult 18+,Female
127886,1,Subject-Suspect,Unharmed,Adult 18+,Male
127024,0,Victim,Injured,Adult 18+,Male
127472,0,Victim,Killed,Adult 18+,Male
126712,0,Victim,Killed,Teen 12-17,Male
126712,1,Victim,Killed,Adult 18+,Male
126712,2,Subject-Suspect,Unharmed,Adult 18+,Male
127338,0,Victim,Killed,Adult 18+,Male
127338,1,Victim,Injured,Adult 18+,Female
127074,0,Subject-Suspect,Unharmed,Adult 18+,Male
126715,0,Victim,Killed,Adult 18+,Male
126715,1,Subject-Suspect,,,
129081,0,Victim,Killed,Adult 18+,Male
129081,1,Subject-Suspect,Unharmed,Adult 18+,Male
129081,2,Subject-Suspect,Unharmed,Adult 18+,Male
127644,0,Victim,Injured,Adult 18+,Male
127644,1,Subject-Suspect,Unharmed,Adult 18+,Male
127644,2,Subject-Suspect,,,Male
127475,0,Victim,Injured,Adult 18+,Female
127475,1,Subject-Suspect,Unharmed,Adult 18+,Male
126723,0,Victim,Injured,Adult 18+,Male
126723,1,Victim,Injured,Adult 18+,Male
139833,0,Victim,,,
139833,1,Subject-Suspect,Unharmed,Adult 18+,
139833,2,Subject-Suspect,Unharmed,Adult 18+,Male
126717,0,Victim,Killed,Adult 18+,Male
127482,0,Victim,Injured,Adult 18+,Female
127482,1,Victim,Unharmed,Adult 18+,Male
127482,2,Subject-Suspect,Unharmed,Adult 18+,Male
174077,0,Victim,Killed,Adult 18+,Male
127502,0,Victim,Injured,Adult 18+,Male
127213,0,Victim,Unharmed,Adult 18+,Male
127213,1,Subject-Suspect,Unharmed,Adult 18+,Male
127213,2,Subject-Suspect,Unharmed,Adult 18+,Male
174079,0,Victim,Killed,Adult 18+,Male
126892,0,Victim,Injured,Adult 18+,Male
126892,1,Victim,Unharmed,Adult 18+,Female
126892,2,Subject-Suspect,Unharmed,Adult 18+,Male
126892,3,Subject-Suspect,Unharmed,Adult 18+,Male
127691,0,Victim,Injured,Adult 18+,Female
127691,1,Subject-Suspect,Unharmed,Adult 18+,Male
127312,0,Victim,Injured,Adult 18+,Male
127312,1,Subject-Suspect,Unharmed,Adult 18+,Male
127207,0,Victim,Unharmed,Adult 18+,Male
127207,1,Victim,Unharmed,Adult 18+,Male
127207,2,Subject-Suspect,Unharmed,Adult 18+,Male
127207,3,Subject-Suspect,Unharmed,Adult 18+,Male
127579,0,Victim,Killed,Adult 18+,Male
127672,0,Subject-Suspect,Unharmed,Adult 18+,Male
128959,0,Subject-Suspect,Unharmed,Adult 18+,Male
127218,0,Victim,Injured,Adult 18+,Male
127218,1,Subject-Suspect,Unharmed,Adult 18+,Male
126867,0,Victim,Injured,Adult 18+,Male
126880,0,Victim,Injured,Adult 18+,Male
129895,0,Victim,Killed,Adult 18+,Male
129895,1,Victim,Injured,Teen 12-17,Male
129895,2,Subject-Suspect,Unharmed,Adult 18+,Male
129895,3,Subject-Suspect,Unharmed,Adult 18+,Male
127184,0,Victim,Injured,Adult 18+,Male
130909,0,Subject-Suspect,Unharmed,Teen 12-17,Male
127188,0,Subject-Suspect,Unharmed,Adult 18+,Male
131422,0,Victim,Injured,Adult 18+,Male
127415,0,Victim,Killed,Adult 18+,Male
127462,0,Victim,Unharmed,Adult 18+,
127462,1,Subject-Suspect,Unharmed,Adult 18+,Male
127462,2,Subject-Suspect,Unharmed,Adult 18+,Male
126821,0,Victim,Unharmed,Adult 18+,
126821,1,Subject-Suspect,Unharmed,Adult 18+,Male
126821,2,Subject-Suspect,Unharmed,Adult 18+,Male
127152,0,Subject-Suspect,Unharmed,Adult 18+,Male
127152,1,Subject-Suspect,Unharmed,Adult 18+,Male
127152,2,Subject-Suspect,Unharmed,Teen 12-17,Male
128139,0,Victim,Unharmed,Adult 18+,Male
126825,0,Victim,Unharmed,Adult 18+,
126825,1,Subject-Suspect,Unharmed,Adult 18+,Male
126825,2,Subject-Suspect,Unharmed,Adult 18+,Male
127407,0,Victim,Injured,Adult 18+,Female
127407,1,Victim,Injured,Adult 18+,Female
127407,2,Subject-Suspect,Unharmed,Adult 18+,Male
127407,3,Subject-Suspect,Injured,Teen 12-17,Male
127407,4,Subject-Suspect,Killed,Adult 18+,Female
127177,0,Victim,Injured,Adult 18+,Female
128304,0,Subject-Suspect,Killed,Adult 18+,Male
126846,0,Victim,Injured,Adult 18+,Male
127557,0,Victim,Injured,Adult 18+,Male
127182,0,Victim,Unharmed,Adult 18+,Male
127182,1,Subject-Suspect,Unharmed,Adult 18+,Male
127182,2,Subject-Suspect,Unharmed,Adult 18+,Male
127182,3,Subject-Suspect,Unharmed,Adult 18+,Female
128499,0,Victim,Unharmed,Adult 18+,Male
128499,1,Subject-Suspect,Unharmed,Adult 18+,Male
128499,2,Subject-Suspect,Unharmed,Adult 18+,Male
126857,0,Victim,Injured,Adult 18+,Male
126857,1,Victim,Injured,Adult 18+,Male
127577,0,Victim,Killed,Adult 18+,Male
127307,0,Victim,Killed,Adult 18+,Male
127307,1,Victim,Injured,Teen 12-17,Male
126859,0,Victim,Injured,Adult 18+,Male
174085,0,Victim,Killed,Adult 18+,Male
