incident_id,No,Type,Status,Age Group,Gender
371243,0,Victim,Injured,Adult 18+,Male
372219,0,Victim,Unharmed,Adult 18+,Female
372219,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371245,0,Victim,Killed,Adult 18+,Male
371247,0,Victim,Injured,Adult 18+,Male
371247,1,Victim,Injured,Adult 18+,Female
372489,0,Victim,Injured,Teen 12-17,Male
372489,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372489,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
370822,0,Subject-Suspect,Unharmed,Adult 18+,Male
370822,1,Subject-Suspect,Unharmed,Adult 18+,Male
370822,2,Subject-Suspect,Unharmed,Adult 18+,Male
370829,0,Subject-Suspect,Unharmed,Adult 18+,Male
370829,1,Subject-Suspect,Unharmed,Adult 18+,Male
371456,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371456,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371456,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
389000,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
389000,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
370911,0,Victim,Killed,Adult 18+,Male
371065,0,Victim,Killed,Adult 18+,Female
371065,1,Victim,Killed,Adult 18+,Female
371065,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371447,0,Victim,Injured,Adult 18+,Male
371447,1,Victim,Injured,Adult 18+,Male
371447,2,Subject-Suspect,Unharmed,,Male
371447,3,Subject-Suspect,Unharmed,,Male
371484,0,Subject-Suspect,Killed,Adult 18+,Male
371484,1,Subject-Suspect,Unharmed,Adult 18+,Male
371484,2,Victim,Unharmed,,
371690,0,Victim,Injured,Adult 18+,Male
377157,0,Victim,Unharmed,Adult 18+,Female
420963,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372035,0,Victim,Injured,Adult 18+,Male
372035,1,Subject-Suspect,Unharmed,Adult 18+,Male
370425,0,Victim,Injured,Adult 18+,Male
370425,1,Subject-Suspect,Unharmed,Adult 18+,Male
370425,2,Subject-Suspect,Unharmed,Adult 18+,Male
370425,3,Subject-Suspect,Unharmed,Adult 18+,Male
370425,4,Subject-Suspect,Unharmed,Adult 18+,Male
370425,5,Subject-Suspect,Unharmed,Adult 18+,Male
371231,0,Victim,Injured,Adult 18+,Male
373271,0,Subject-Suspect,Killed,Adult 18+,Male
373271,1,Victim,Killed,Child 0-11,Female
371528,0,Subject-Suspect,Injured,Teen 12-17,Male
372056,0,Victim,Killed,Adult 18+,Male
372056,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371233,0,Victim,Unharmed,,
371233,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
376192,0,Victim,Killed,Adult 18+,Male
376192,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
376192,2,Subject-Suspect,Unharmed,Adult 18+,Male
376192,3,Subject-Suspect,Unharmed,Adult 18+,Male
371102,0,Victim,Injured,Adult 18+,Female
371102,1,Victim,Unharmed,Adult 18+,Male
371102,2,Victim,Unharmed,Child 0-11,Female
371102,3,Victim,Unharmed,Adult 18+,Male
371026,0,Victim,Injured,Adult 18+,Male
371063,0,Victim,Injured,Teen 12-17,Male
371090,0,Subject-Suspect,Injured,Adult 18+,Male
371056,0,Victim,Killed,Adult 18+,Male
371056,1,Subject-Suspect,Unharmed,Adult 18+,Male
370404,0,Victim,Injured,Adult 18+,Male
370404,1,Subject-Suspect,Killed,Adult 18+,Male
371018,0,Victim,Injured,Adult 18+,Male
371123,0,Victim,Injured,Adult 18+,Female
371126,0,Victim,Killed,Adult 18+,Male
371126,1,Subject-Suspect,Unharmed,Adult 18+,Male
370504,0,Subject-Suspect,Injured,Adult 18+,Male
370504,1,Subject-Suspect,Unharmed,Adult 18+,Male
375047,0,Victim,Injured,Adult 18+,Male
375047,1,Subject-Suspect,Unharmed,Adult 18+,Male
375047,2,Subject-Suspect,Unharmed,Adult 18+,Male
375054,0,Victim,Unharmed,Adult 18+,Male
375054,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
370300,0,Victim,Killed,Adult 18+,Male
371498,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371010,0,Victim,Killed,Adult 18+,Male
371010,1,Subject-Suspect,Unharmed,Adult 18+,Male
371107,0,Victim,Injured,Adult 18+,Male
371107,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
370993,0,Victim,Injured,Adult 18+,Male
371185,0,Victim,Injured,Adult 18+,Female
371185,1,Subject-Suspect,Unharmed,Adult 18+,Female
371185,2,Subject-Suspect,Unharmed,Adult 18+,Male
371185,3,Subject-Suspect,Unharmed,Adult 18+,Male
371506,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
370963,0,Victim,Injured,Adult 18+,Male
370963,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
559053,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371516,0,Victim,Killed,Adult 18+,Male
370711,0,Victim,Killed,Adult 18+,Male
370711,1,Victim,Injured,Adult 18+,Male
370711,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
370711,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372019,0,Victim,Injured,Adult 18+,Male
372019,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
371470,0,Victim,Injured,Adult 18+,Male
371470,1,Victim,Injured,Adult 18+,Male
371470,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,
370875,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371540,0,Victim,Killed,Adult 18+,Male
371613,0,Victim,Injured,Adult 18+,Male
371613,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
375057,0,Victim,Killed,Adult 18+,Male
375057,1,Subject-Suspect,Unharmed,Adult 18+,Female
371078,0,Victim,Injured,Adult 18+,Male
371078,1,Subject-Suspect,Unharmed,Adult 18+,Male
372784,0,Subject-Suspect,Unharmed,Adult 18+,Male
372072,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371132,0,Victim,Killed,Adult 18+,Male
371132,1,Subject-Suspect,Unharmed,,
373834,0,Victim,Unharmed,Adult 18+,Male
373834,1,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
372163,0,Victim,Injured,Adult 18+,Male
375065,0,Subject-Suspect,Injured,Adult 18+,Male
766135,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371663,0,Victim,Injured,Adult 18+,Male
371492,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372167,0,Victim,Injured,Adult 18+,Male
371661,0,Victim,Injured,Adult 18+,Male
371575,0,Victim,Injured,Adult 18+,Female
371641,0,Victim,Injured,Adult 18+,Male
371641,1,Subject-Suspect,Unharmed,Adult 18+,Female
371667,0,Victim,Injured,Adult 18+,Male
371667,1,Subject-Suspect,Unharmed,,Male
372573,0,Victim,Injured,Adult 18+,Male
372575,0,Victim,Injured,Adult 18+,Male
372575,1,Subject-Suspect,Unharmed,,Male
371407,0,Victim,Injured,Adult 18+,Female
371579,0,Victim,Injured,Adult 18+,Male
371519,0,Victim,Injured,Adult 18+,Male
371434,0,Subject-Suspect,Killed,Adult 18+,Male
372054,0,Victim,Injured,Adult 18+,Male
372596,0,Victim,Injured,Adult 18+,Male
372596,1,Subject-Suspect,Arrested,Adult 18+,Male
372596,2,Subject-Suspect,Arrested,Adult 18+,Male
373113,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372081,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373068,0,Victim,Unharmed,Adult 18+,Male
373068,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372085,0,Subject-Suspect,Arrested,Adult 18+,Male
372097,0,Victim,Injured,Adult 18+,Male
376423,0,Victim,Killed,Adult 18+,Male
376423,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371646,0,Victim,Killed,Teen 12-17,Male
371600,0,Victim,Killed,Adult 18+,Male
371644,0,Victim,Killed,Adult 18+,Male
373372,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373372,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371907,0,Victim,Injured,Adult 18+,Male
371907,1,Subject-Suspect,Unharmed,Adult 18+,Male
371769,0,Victim,Injured,Teen 12-17,Male
371866,0,Victim,Injured,Adult 18+,Male
371672,0,Victim,Injured,,
371672,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372482,0,Victim,Injured,Adult 18+,Female
372482,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372482,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
371877,0,Victim,Killed,Adult 18+,Male
371023,0,Victim,Unharmed,Adult 18+,
371023,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
374133,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
374133,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
374133,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
374133,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
372038,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371899,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372499,0,Victim,Unharmed,Adult 18+,Male
372499,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372315,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371409,0,Victim,Injured,Adult 18+,Female
371565,0,Victim,Injured,Adult 18+,Male
372890,0,Victim,Unharmed,Adult 18+,Male
371383,0,Victim,Injured,Adult 18+,Male
371399,0,Victim,Killed,Adult 18+,Male
371399,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371375,0,Victim,Injured,Teen 12-17,Male
372443,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
372912,0,Subject-Suspect,Killed,Teen 12-17,Male
371715,0,Victim,Injured,Adult 18+,Female
371715,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
371594,0,Victim,"Unharmed, Arrested",Adult 18+,Male
371594,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371594,2,Subject-Suspect,Unharmed,,Male
374561,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
374561,1,Victim,Unharmed,Adult 18+,Male
371726,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371740,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371740,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
375367,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
375367,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
375367,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
372749,0,Victim,Unharmed,Adult 18+,Male
372749,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371753,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371753,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372317,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371547,0,Victim,Killed,Adult 18+,Male
371547,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371761,0,Victim,Unharmed,Adult 18+,Male
371761,1,Subject-Suspect,Unharmed,Adult 18+,Male
371588,0,Victim,Killed,Teen 12-17,Female
371588,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372198,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371832,0,Victim,Injured,,Male
371832,1,Subject-Suspect,Unharmed,Adult 18+,Male
371835,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371835,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371835,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372324,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371567,0,Victim,Injured,Adult 18+,Male
371567,1,Subject-Suspect,Unharmed,Adult 18+,Male
371206,0,Victim,Unharmed,Teen 12-17,Female
372712,0,Victim,Injured,,Male
372712,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
371771,0,Victim,Killed,Adult 18+,Male
373411,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373419,0,Victim,Killed,Adult 18+,Female
373419,1,Subject-Suspect,Unharmed,,Male
373419,2,Subject-Suspect,Unharmed,,Male
371784,0,Victim,Unharmed,Adult 18+,Male
371602,0,Victim,Killed,Adult 18+,Male
371670,0,Victim,Killed,Adult 18+,Male
371670,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
371670,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
372347,0,Victim,Injured,Adult 18+,Male
372349,0,Victim,Injured,Adult 18+,Male
371288,0,Victim,Injured,Adult 18+,Male
386718,0,Victim,Killed,Adult 18+,Male
371679,0,Subject-Suspect,Arrested,Adult 18+,Male
371679,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371305,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
371218,0,Victim,Injured,Adult 18+,Female
371218,1,Victim,Injured,Adult 18+,Male
371218,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
370906,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372429,0,Victim,Killed,Adult 18+,Male
372429,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
380721,0,Victim,Injured,Adult 18+,Male
380721,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373308,0,Victim,Unharmed,Adult 18+,Female
373308,1,Victim,Unharmed,Teen 12-17,Female
373308,2,Subject-Suspect,,,
373308,3,Subject-Suspect,,,
372171,0,Victim,Injured,Adult 18+,Male
372173,0,Victim,Injured,Adult 18+,Male
372008,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371135,0,Victim,Killed,Adult 18+,Male
371135,1,Victim,Unharmed,Adult 18+,Male
371135,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372214,0,Victim,Killed,Adult 18+,Male
372214,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371551,0,Subject-Suspect,Killed,Adult 18+,Male
371638,0,Victim,Killed,Adult 18+,Male
371638,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372236,0,Victim,Injured,Adult 18+,Female
372236,1,Victim,Unharmed,Adult 18+,Male
372236,2,Victim,Unharmed,Adult 18+,Male
372236,3,Subject-Suspect,Unharmed,,Male
372236,4,Subject-Suspect,Unharmed,,Male
372236,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
372236,6,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
371792,0,Victim,Injured,Adult 18+,Male
372194,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373858,0,Victim,Killed,Adult 18+,Male
373858,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371978,0,Victim,Injured,Child 0-11,Male
371978,1,Subject-Suspect,Unharmed,Teen 12-17,Male
384122,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371918,0,Victim,Killed,Adult 18+,Male
381346,0,Victim,Unharmed,Adult 18+,Male
381346,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
370995,0,Victim,Killed,Adult 18+,Male
370995,1,Victim,Killed,Adult 18+,Female
370995,2,Subject-Suspect,Arrested,Adult 18+,Male
370995,3,Subject-Suspect,Arrested,Adult 18+,Male
370995,4,Subject-Suspect,Arrested,Adult 18+,Male
423375,0,Victim,Unharmed,Adult 18+,Female
423375,1,Victim,Unharmed,Child 0-11,Male
423375,2,Victim,Unharmed,Child 0-11,Male
423375,3,Victim,Unharmed,Child 0-11,Male
423375,4,Victim,Unharmed,Child 0-11,Male
423375,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371879,0,Subject-Suspect,Injured,Adult 18+,Male
371224,0,Victim,"Injured, Arrested",Adult 18+,Male
371480,0,Victim,Killed,Adult 18+,Male
371863,0,Victim,Injured,Adult 18+,Male
371863,1,Subject-Suspect,Unharmed,Adult 18+,Male
372693,0,Victim,Killed,Adult 18+,Male
372693,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373670,0,Victim,Injured,Adult 18+,Male
373670,1,Subject-Suspect,Unharmed,,Male
373670,2,Subject-Suspect,Unharmed,,Male
371963,0,Victim,Injured,Teen 12-17,Male
371799,0,Victim,Injured,Adult 18+,Male
371799,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
374378,0,Victim,Killed,Adult 18+,Male
374378,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
374320,0,Subject-Suspect,Killed,Adult 18+,Male
372004,0,Victim,Unharmed,Adult 18+,Male
372004,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
713028,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373031,0,Victim,Injured,Adult 18+,Male
373031,1,Subject-Suspect,Arrested,Adult 18+,Male
371982,0,Victim,Killed,Adult 18+,Male
371982,1,Victim,Killed,,Male
371982,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
371488,0,Victim,Injured,Adult 18+,Male
371488,1,Subject-Suspect,Unharmed,Adult 18+,Male
371488,2,Subject-Suspect,Unharmed,Adult 18+,Male
371959,0,Victim,Injured,Adult 18+,Male
371959,1,Victim,Injured,Adult 18+,Male
372212,0,Subject-Suspect,Killed,Adult 18+,Male
371286,0,Victim,Injured,Adult 18+,Male
371286,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371815,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371815,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
371815,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371815,3,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Female
430644,0,Subject-Suspect,Arrested,Adult 18+,Male
585515,0,Victim,Killed,Adult 18+,Male
585515,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371687,0,Victim,Injured,Adult 18+,Female
374336,0,Victim,Killed,Teen 12-17,Male
374336,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
371912,0,Victim,Killed,Adult 18+,Male
371912,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371713,0,Victim,Killed,Adult 18+,Male
371713,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371939,0,Victim,Killed,Adult 18+,Male
371909,0,Victim,Unharmed,Adult 18+,Female
371909,1,Subject-Suspect,Unharmed,,Male
372956,0,Victim,Injured,Adult 18+,Female
371423,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371454,0,Victim,Injured,Adult 18+,Male
371975,0,Victim,Killed,Adult 18+,Male
371975,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371745,0,Victim,Injured,Adult 18+,Male
371745,1,Subject-Suspect,"Unharmed, Arrested",,Male
375060,0,Victim,Killed,Adult 18+,Male
375060,1,Subject-Suspect,Unharmed,Adult 18+,Male
372169,0,Victim,Killed,Adult 18+,Male
372179,0,Victim,Injured,Adult 18+,Male
410628,0,Victim,Killed,Adult 18+,Male
372478,0,Victim,Unharmed,Adult 18+,Male
373855,0,Subject-Suspect,Injured,Adult 18+,Male
373855,1,Victim,Unharmed,Adult 18+,Female
372405,0,Victim,Killed,Adult 18+,Male
372405,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372185,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372181,0,Victim,Injured,Adult 18+,Female
372828,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372365,0,Subject-Suspect,Unharmed,Adult 18+,Male
372365,1,Subject-Suspect,Unharmed,Adult 18+,Male
372397,0,Victim,Injured,Adult 18+,Male
372397,1,Subject-Suspect,Unharmed,Adult 18+,Male
372189,0,Victim,Injured,Adult 18+,Male
373436,0,Victim,Killed,Adult 18+,Female
373436,1,Subject-Suspect,Unharmed,Adult 18+,Male
377918,0,Victim,Injured,Adult 18+,
377918,1,Victim,Injured,Adult 18+,
377918,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
388178,0,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
371936,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
386672,0,Victim,Killed,Adult 18+,Male
372353,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372353,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372353,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
374624,0,Victim,Injured,Adult 18+,Male
374624,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371786,0,Victim,Killed,Adult 18+,Male
372504,0,Victim,Killed,Adult 18+,Male
372504,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
372377,0,Victim,Injured,Teen 12-17,Male
372802,0,Victim,Unharmed,Adult 18+,Female
372802,1,Subject-Suspect,Unharmed,Adult 18+,Male
372379,0,Victim,Injured,Teen 12-17,Male
372379,1,Subject-Suspect,Unharmed,,Male
372393,0,Victim,Injured,Teen 12-17,Male
371677,0,Victim,Killed,Adult 18+,Male
371677,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371697,0,Victim,Killed,Adult 18+,Male
372191,0,Victim,Unharmed,Adult 18+,Male
372191,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373430,0,Victim,Injured,Adult 18+,Male
373430,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
371813,0,Victim,"Unharmed, Arrested",Adult 18+,Male
371813,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371813,2,Subject-Suspect,Unharmed,Adult 18+,Male
373375,0,Victim,Injured,Adult 18+,Male
373375,1,Victim,Injured,Adult 18+,Female
372244,0,Victim,Injured,Adult 18+,Female
372254,0,Victim,Injured,Adult 18+,Male
372254,1,Victim,Injured,Adult 18+,Male
372199,0,Victim,Injured,Adult 18+,Male
372199,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372199,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372199,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372199,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372199,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
372855,0,Victim,Killed,Adult 18+,Male
372855,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372257,0,Victim,Injured,Adult 18+,Male
549802,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371986,0,Victim,Injured,Adult 18+,Male
371986,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
371986,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371986,3,Subject-Suspect,Unharmed,Adult 18+,Male
372232,0,Victim,Injured,Adult 18+,Female
373837,0,Victim,Injured,Adult 18+,Male
372226,0,Victim,Injured,Adult 18+,Male
372226,1,Subject-Suspect,,,
371788,0,Victim,Injured,Adult 18+,Male
371788,1,Subject-Suspect,Killed,Adult 18+,Male
372196,0,Victim,Injured,Adult 18+,Male
373871,0,Victim,Injured,Adult 18+,Female
373871,1,Subject-Suspect,Unharmed,Adult 18+,Male
372674,0,Victim,Killed,Adult 18+,Male
371953,0,Victim,Killed,Adult 18+,Male
372074,0,Subject-Suspect,Killed,Adult 18+,Male
372331,0,Victim,Killed,Adult 18+,Male
372331,1,Subject-Suspect,Killed,Adult 18+,Male
371887,0,Victim,Injured,Adult 18+,Male
372840,0,Subject-Suspect,Injured,Adult 18+,Male
376489,0,Victim,Unharmed,Adult 18+,Female
376489,1,Victim,Unharmed,Child 0-11,Female
376489,2,Subject-Suspect,Unharmed,Adult 18+,Male
376489,3,Subject-Suspect,Unharmed,Adult 18+,Male
376489,4,Subject-Suspect,Unharmed,Adult 18+,Male
374032,0,Victim,Killed,Adult 18+,Male
374032,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
374032,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
376331,0,Victim,Injured,,Male
376331,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
439648,0,Victim,Killed,Adult 18+,Male
439648,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371807,0,Subject-Suspect,Injured,Adult 18+,Female
371692,0,Victim,Injured,Adult 18+,Female
371702,0,Victim,Unharmed,Adult 18+,Female
371842,0,Victim,Injured,Adult 18+,Male
371842,1,Victim,Injured,Teen 12-17,Male
371842,2,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
371842,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371992,0,Victim,Unharmed,Adult 18+,Male
371992,1,Subject-Suspect,Unharmed,Adult 18+,Male
374373,0,Subject-Suspect,Unharmed,Adult 18+,Male
373075,0,Victim,Killed,Adult 18+,Male
373075,1,Subject-Suspect,Unharmed,,
371847,0,Subject-Suspect,Unharmed,Adult 18+,Male
371847,1,Subject-Suspect,Unharmed,Adult 18+,Male
371847,2,Subject-Suspect,Unharmed,Adult 18+,Male
372469,0,Victim,Unharmed,Teen 12-17,Male
372469,1,Subject-Suspect,Unharmed,Adult 18+,Male
372472,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
372594,0,Victim,Killed,Adult 18+,Male
376708,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372486,0,Victim,Killed,Adult 18+,Male
372177,0,Victim,Injured,Adult 18+,Female
371889,0,Victim,Injured,Adult 18+,Male
372884,0,Victim,Injured,Adult 18+,Male
372884,1,Subject-Suspect,Unharmed,,
371781,0,Victim,Killed,Adult 18+,Male
371781,1,Subject-Suspect,Unharmed,Adult 18+,Male
372949,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372165,0,Victim,Injured,Adult 18+,Male
372165,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372043,0,Victim,Injured,Adult 18+,Male
372040,0,Victim,Unharmed,Teen 12-17,Female
372040,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
373695,0,Victim,Unharmed,Adult 18+,Male
372557,0,Victim,Injured,Adult 18+,Male
372557,1,Subject-Suspect,Injured,Adult 18+,Male
373717,0,Victim,Killed,Adult 18+,Female
373717,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
372432,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
372432,1,Subject-Suspect,Killed,Adult 18+,Male
372010,0,Victim,Injured,Adult 18+,Female
372010,1,Subject-Suspect,Killed,Adult 18+,Male
372562,0,Victim,Killed,Adult 18+,Male
376274,0,Victim,Killed,Adult 18+,Male
372030,0,Victim,Unharmed,Adult 18+,Female
372030,1,Subject-Suspect,Unharmed,Adult 18+,Male
372030,2,Subject-Suspect,Unharmed,Adult 18+,Male
372616,0,Victim,Killed,Adult 18+,Male
372616,1,Subject-Suspect,Arrested,Adult 18+,Male
372614,0,Subject-Suspect,Arrested,Adult 18+,Male
372621,0,Victim,Killed,Adult 18+,Male
372621,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
371915,0,Victim,Injured,Adult 18+,Male
371915,1,Victim,Injured,Teen 12-17,Male
372925,0,Victim,Injured,Child 0-11,Male
372925,1,Subject-Suspect,Unharmed,Child 0-11,
372059,0,Victim,Killed,Adult 18+,Male
372061,0,Victim,Injured,Adult 18+,Male
375748,0,Victim,Unharmed,Adult 18+,Male
375748,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
